"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 17, 2020","904.87","908.19","909.16","902.89","41.41K","-0.37%"
"Feb 14, 2020","908.22","907.24","908.22","902.33","40.45K","0.12%"
"Feb 13, 2020","907.10","906.06","907.77","901.72","42.13K","0.11%"
"Feb 12, 2020","906.11","895.55","906.11","895.55","52.78K","1.17%"
"Feb 11, 2020","895.63","890.90","895.63","890.59","40.27K","0.53%"
"Feb 10, 2020","890.90","895.25","895.25","885.54","38.65K","-0.39%"
"Feb 07, 2020","894.38","892.24","899.70","890.84","45.60K","0.24%"
"Feb 06, 2020","892.24","875.18","892.24","874.53","57.39K","1.95%"
"Feb 05, 2020","875.18","872.33","877.52","869.84","48.01K","0.35%"
"Feb 04, 2020","872.09","876.65","880.96","864.32","55.66K","-0.51%"
"Feb 03, 2020","876.59","896.47","896.47","852.39","88.90K","-2.22%"
"Jan 31, 2020","896.47","922.46","922.46","896.32","63.64K","-2.85%"
"Jan 30, 2020","922.78","942.70","942.70","917.35","52.71K","-2.11%"
"Jan 22, 2020","942.66","935.47","942.66","934.47","38.31K","0.78%"
