"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 08, 2018","801.25","798.63","803.88","797.91","19.30K","0.34%"
"Aug 07, 2018","798.52","801.63","802.79","797.35","24.73K","-0.39%"
"Aug 06, 2018","801.63","803.09","805.73","800.88","23.86K","-0.19%"
"Aug 03, 2018","803.13","805.25","807.70","802.63","28.84K","-0.26%"
"Aug 02, 2018","805.25","808.52","810.20","801.19","28.84K","-0.40%"
"Aug 01, 2018","808.52","810.05","813.88","805.57","25.07K","-0.19%"
"Jul 31, 2018","810.02","807.21","811.78","806.34","35.75K","0.37%"
"Jul 30, 2018","807.07","804.06","807.58","803.88","35.63K","0.37%"
"Jul 27, 2018","804.06","800.83","804.74","800.48","29.01K","0.38%"
"Jul 26, 2018","801.01","801.62","805.09","798.19","33.09K","-0.08%"
"Jul 25, 2018","801.62","796.97","803.30","796.97","37.96K","0.58%"
"Jul 24, 2018","796.97","795.92","798.07","790.79","28.58K","0.11%"
"Jul 23, 2018","796.10","798.11","799.47","794.40","26.30K","-0.26%"
"Jul 20, 2018","798.16","796.90","798.16","793.52","18.42K","0.16%"
"Jul 19, 2018","796.85","793.78","797.80","792.58","19.94K","0.41%"
"Jul 18, 2018","793.58","781.94","793.95","781.87","17.54K","1.50%"
"Jul 17, 2018","781.83","779.50","782.24","776.20","13.97K","0.30%"
"Jul 16, 2018","779.53","777.89","783.35","776.80","14.43K","0.22%"
"Jul 13, 2018","777.83","771.81","777.83","771.39","14.85K","0.83%"
"Jul 12, 2018","771.45","769.07","773.09","768.38","11.71K","0.24%"
"Jul 11, 2018","769.63","784.31","784.31","767.98","13.69K","-1.92%"
"Jul 10, 2018","784.71","787.22","789.41","782.38","11.14K","-0.32%"
"Jul 09, 2018","787.22","787.91","793.12","784.31","13.76K","-0.08%"
"Jul 06, 2018","787.88","779.38","787.88","774.79","15.58K","1.08%"
"Jul 05, 2018","779.45","791.09","795.17","774.54","14.81K","-1.40%"
"Jul 04, 2018","790.51","789.42","793.72","785.80","14.49K","0.11%"
"Jul 03, 2018","789.66","807.47","808.57","789.36","19.27K","-2.23%"
"Jul 02, 2018","807.65","823.05","823.32","802.48","15.79K","-1.89%"
"Jun 29, 2018","823.17","819.98","823.82","817.24","16.23K","0.45%"
"Jun 28, 2018","819.50","825.54","825.63","817.56","15.93K","-0.73%"
"Jun 27, 2018","825.54","825.85","830.62","824.44","16.99K","-0.04%"
"Jun 26, 2018","825.91","825.02","825.91","819.92","16.81K","0.09%"
"Jun 25, 2018","825.14","825.57","830.36","824.79","16.38K","-0.04%"
"Jun 22, 2018","825.51","822.83","825.51","819.78","16.31K","0.33%"
"Jun 21, 2018","822.83","826.09","828.39","818.99","14.18K","-0.29%"
"Jun 20, 2018","825.26","817.51","825.71","816.89","15.05K","0.96%"
"Jun 19, 2018","817.43","836.88","837.30","809.23","22.63K","-2.40%"
"Jun 18, 2018","837.55","844.79","848.06","835.61","21.68K","-1.02%"
"Jun 15, 2018","846.15","845.75","848.33","841.04","15.64K","-0.11%"
"Jun 14, 2018","847.09","845.36","847.64","843.92","16.51K","0.11%"
"Jun 13, 2018","846.15","843.80","848.27","841.34","13.70K","0.27%"
"Jun 12, 2018","843.90","850.00","850.03","837.59","19.89K","-0.74%"
"Jun 11, 2018","850.17","850.24","853.37","848.32","23.24K","-0.01%"
"Jun 08, 2018","850.24","852.91","853.08","846.25","22.03K","-0.31%"
"Jun 07, 2018","852.91","853.11","854.86","847.94","25.90K","-0.01%"
"Jun 06, 2018","852.97","849.98","854.06","847.76","23.57K","0.36%"
"Jun 05, 2018","849.95","844.01","850.74","843.53","29.68K","0.70%"
"Jun 04, 2018","844.01","837.98","844.13","836.26","19.39K","0.90%"
"Jun 01, 2018","836.45","832.43","837.58","832.05","19.59K","0.64%"
"May 31, 2018","831.10","823.33","831.54","822.50","18.86K","0.94%"
"May 30, 2018","823.33","823.39","828.61","820.93","15.55K","-0.01%"
"May 29, 2018","823.39","808.21","826.28","807.63","17.69K","1.87%"
"May 28, 2018","808.26","833.06","834.03","807.40","22.79K","-2.96%"
"May 25, 2018","832.93","839.06","842.58","832.93","14.94K","-0.73%"
"May 24, 2018","839.06","842.93","846.78","835.88","12.05K","-0.32%"
"May 23, 2018","841.74","841.26","843.36","833.87","16.71K","0.04%"
"May 22, 2018","841.44","858.73","858.73","836.21","19.87K","-1.99%"
"May 21, 2018","858.55","859.83","863.50","857.22","16.76K","-0.16%"
"May 18, 2018","859.92","859.25","862.79","851.45","15.41K","0.05%"
"May 17, 2018","859.45","862.46","864.18","857.95","15.62K","-0.36%"
"May 16, 2018","862.52","866.25","867.57","858.89","17.59K","-0.43%"
"May 15, 2018","866.25","862.04","867.83","861.80","16.85K","0.49%"
"May 14, 2018","862.04","858.95","862.18","856.47","16.76K","0.36%"
"May 11, 2018","858.92","858.45","858.92","851.23","15.87K","0.09%"
"May 10, 2018","858.14","864.98","866.61","857.76","17.45K","-0.79%"
"May 09, 2018","864.94","864.81","867.33","862.80","23.01K","-0.08%"
"May 08, 2018","865.59","870.05","870.95","865.22","19.79K","-0.54%"
"May 07, 2018","870.27","862.75","870.27","862.75","15.08K","0.90%"
"May 04, 2018","862.49","860.74","866.42","857.02","14.14K","0.21%"
"May 03, 2018","860.69","862.17","863.74","849.65","18.31K","-0.05%"
"May 02, 2018","861.12","868.11","872.59","860.51","16.13K","-0.81%"
"Apr 27, 2018","868.19","862.75","868.19","854.15","20.03K","0.62%"
"Apr 26, 2018","862.84","884.27","884.99","861.68","22.75K","-2.42%"
"Apr 24, 2018","884.27","888.64","888.95","879.93","21.09K","-0.55%"
"Apr 23, 2018","889.17","903.24","907.48","889.17","27.03K","-1.55%"
"Apr 20, 2018","903.15","895.72","903.15","894.28","20.42K","0.83%"
"Apr 19, 2018","895.74","902.33","903.76","892.27","24.00K","-0.73%"
"Apr 18, 2018","902.33","904.38","910.09","901.88","26.66K","-0.23%"
"Apr 17, 2018","904.38","900.89","905.47","898.18","20.17K","0.39%"
"Apr 16, 2018","900.91","901.24","901.70","896.01","22.41K","-0.04%"
"Apr 13, 2018","901.24","901.91","908.46","896.76","21.49K","-0.09%"
"Apr 12, 2018","902.04","899.43","902.05","896.38","22.99K","0.29%"
"Apr 11, 2018","899.43","912.73","914.40","896.28","32.85K","-1.47%"
"Apr 10, 2018","912.83","919.57","922.13","908.70","34.91K","-0.73%"
"Apr 09, 2018","919.58","921.78","926.72","919.17","29.00K","-0.23%"
"Apr 06, 2018","921.69","914.64","922.80","914.64","32.38K","0.77%"
"Apr 05, 2018","914.64","907.67","914.64","907.67","32.20K","0.86%"
"Apr 04, 2018","906.85","901.98","908.70","901.59","28.13K","0.54%"
"Apr 03, 2018","901.98","903.28","904.58","897.92","30.09K","-0.15%"
"Apr 02, 2018","903.32","900.56","906.03","900.56","25.32K","0.31%"
"Mar 30, 2018","900.56","897.12","900.61","896.46","18.60K","0.38%"
"Mar 29, 2018","897.16","896.75","901.45","895.43","29.86K","0.05%"
"Mar 28, 2018","896.75","898.28","899.18","893.68","28.24K","-0.17%"
"Mar 27, 2018","898.30","899.81","906.26","896.46","29.85K","-0.16%"
"Mar 26, 2018","899.70","900.31","906.70","896.68","27.78K","-0.07%"
"Mar 23, 2018","900.31","912.28","912.28","890.82","30.63K","-1.31%"
"Mar 22, 2018","912.26","916.34","918.01","909.53","37.35K","-0.45%"
"Mar 21, 2018","916.34","918.84","922.72","914.34","29.56K","-0.27%"
"Mar 20, 2018","918.84","922.16","922.25","918.25","31.05K","-0.36%"
"Mar 19, 2018","922.20","925.27","927.47","921.42","40.82K","-0.33%"
"Mar 16, 2018","925.23","926.86","927.62","921.79","34.61K","0.29%"
"Mar 15, 2018","922.57","921.49","923.72","919.99","34.33K","0.03%"
"Mar 14, 2018","922.30","922.32","926.52","919.53","35.76K","-0.01%"
"Mar 13, 2018","922.43","918.79","922.99","917.72","37.06K","0.40%"
"Mar 12, 2018","918.78","920.53","925.21","916.22","36.45K","-0.17%"
"Mar 09, 2018","920.37","920.09","924.54","917.74","43.70K","0.14%"
"Mar 08, 2018","919.06","917.90","924.09","915.51","39.04K","0.58%"
"Mar 07, 2018","913.77","913.35","919.40","909.71","37.49K","0.10%"
"Mar 06, 2018","912.90","909.90","913.26","907.24","34.30K","0.38%"
"Mar 05, 2018","909.48","913.18","916.74","909.48","39.01K","-0.01%"
"Mar 02, 2018","909.60","897.08","909.60","897.08","27.94K","1.00%"
"Mar 01, 2018","900.56","900.28","902.58","896.48","30.67K","0.02%"
"Feb 28, 2018","900.37","898.24","903.26","898.24","28.62K","0.17%"
"Feb 27, 2018","898.88","899.67","901.98","895.21","23.32K","-0.24%"
"Feb 26, 2018","901.02","906.67","908.82","898.79","25.58K","-0.56%"
"Feb 23, 2018","906.06","905.18","906.75","901.44","21.88K","0.23%"
"Feb 22, 2018","903.98","910.07","911.19","900.21","22.26K","-0.81%"
"Feb 21, 2018","911.40","906.75","911.99","906.75","18.62K","1.02%"
